TRAP,Type,LU_Around,Height_Mx,Dist_BG,Dist_Town,Robbed,Dist_Town_KM,Dist_GB_KM,Condition
8719,Burial Mound,Pasture,1,17535.63079611251,3054.999263796693,No,3.054999263796693,17.53563079611251,2
9735,Burial Mound,Agriculture,1,20369.661904979785,1497.8980268033881,No,1.4978980268033881,20.369661904979786,4
8720,Burial Mound,Pasture,8,17493.290234085915,3561.4349016731635,No,3.5614349016731635,17.493290234085915,2
9736,Burial Mound,Agriculture,1,20564.242165190473,1890.2871463022618,Yes,1.890287146302262,20.564242165190475,4
8721,Extinct Burial Mound,Pasture,2.5,17473.531681304452,3513.8832230963926,No,3.513883223096393,17.47353168130445,4
8722,Extinct Burial Mound,Pasture,1,17448.380603481255,3483.952789892703,No,3.483952789892703,17.448380603481255,3
9737,Burial Mound,Agriculture,1,20949.833127646212,3041.572258121921,No,3.041572258121921,20.94983312764621,4
8723,Burial Mound,Pasture,3.5,17731.114372829135,3383.8094394771388,Yes,3.383809439477139,17.731114372829136,3
8724,Extinct Burial Mound,Pasture,0,17939.950588992433,3231.1173723316674,No,3.2311173723316675,17.93995058899243,5
8727,Burial Mound,Pasture,2.2,17817.003477753475,3196.1275759123214,Yes,3.1961275759123216,17.817003477753474,4
8728,Burial Mound,Pasture,1.8,17821.40873494997,3185.9382215066553,Yes,3.1859382215066554,17.821408734949973,2
8729,Burial Mound,Agriculture,2.4,17893.531215209143,3076.353381581407,No,3.076353381581407,17.893531215209144,2
8730,Burial Mound,Agriculture,3,17963.72085853798,1789.6699768369174,No,1.7896699768369173,17.963720858537982,2
8731,Burial Mound,Agriculture,3.5,17783.925447586524,365.82880090727747,Yes,0.3658288009072775,17.783925447586522,3
